match_id,timestamp,type_id,type_name,team_id,team_name,player_id,player_name,shot_xg,shot_result_id,shot_result
7444,00:44:15.680,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.08647132,101,Wayward
7444,00:47:17.880,16,Shot,766,North Carolina Courage,5055,Lynn Williams,0.013479715,96,Blocked
7444,00:03:46.027,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.48281053,100,Saved
7444,00:08:16.907,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.026546603,100,Saved
7444,00:08:45.987,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.045367133,96,Blocked
7444,00:09:51.307,16,Shot,766,North Carolina Courage,5091,McCall Zerboni,0.059681382,98,Off T
7444,00:10:32.987,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.049313277,100,Saved
7444,00:11:00.267,16,Shot,766,North Carolina Courage,5091,McCall Zerboni,0.17698312,100,Saved
7444,00:11:08.707,16,Shot,766,North Carolina Courage,5055,Lynn Williams,0.13443598,98,Off T
7444,00:12:48.347,16,Shot,766,North Carolina Courage,5084,Denise O'Sullivan,0.042108465,96,Blocked
7444,00:13:06.720,16,Shot,761,Chicago Red Stars,4961,Samantha Kerr,0.11346333,98,Off T
7444,00:19:00.747,16,Shot,766,North Carolina Courage,5091,McCall Zerboni,0.105163984,101,Wayward
7444,00:20:14.747,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.10479112,100,Saved
7444,00:20:41.827,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.06346435,98,Off T
7444,00:24:12.147,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.028100245,96,Blocked
7444,00:27:17.827,16,Shot,766,North Carolina Courage,5084,Denise O'Sullivan,0.0808771,98,Off T
7444,00:36:17.027,16,Shot,766,North Carolina Courage,5080,Kristen Hamilton,0.14159591,100,Saved
7444,00:36:44.707,16,Shot,766,North Carolina Courage,5091,McCall Zerboni,0.34732598,97,Goal
7444,00:40:27.467,16,Shot,761,Chicago Red Stars,4961,Samantha Kerr,0.36277145,100,Saved
7444,00:41:25.587,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.16599022,98,Off T
7444,00:48:01.827,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.037268095,101,Wayward
7445,00:03:01.060,16,Shot,767,Utah Royals FC,4975,Gunnhildur Yrsa Jónsdóttir,0.18420108,98,Off T
7445,00:06:09.700,16,Shot,767,Utah Royals FC,5021,Kelley O'Hara,0.3575754,97,Goal
7445,00:17:15.740,16,Shot,759,Washington Spirit,5023,Mallory Pugh,0.23666824,98,Off T
7445,00:23:54.713,16,Shot,767,Utah Royals FC,4979,Katrina Gorry,0.009300119,98,Off T
7445,00:38:46.660,16,Shot,767,Utah Royals FC,5021,Kelley O'Hara,0.097985126,100,Saved
7445,00:39:27.940,16,Shot,767,Utah Royals FC,5030,Becky Sauerbrunn,0.15586284,98,Off T
7445,00:47:23.340,16,Shot,759,Washington Spirit,4940,Andi Sullivan,0.024474885,96,Blocked
7445,00:12:28.747,16,Shot,759,Washington Spirit,4964,Ashley Hatch,0.1977499,98,Off T
7445,00:20:37.920,16,Shot,767,Utah Royals FC,4973,Diana Matheson,0.258892,97,Goal
7445,00:24:45.067,16,Shot,759,Washington Spirit,4964,Ashley Hatch,0.054514084,98,Off T
7445,00:27:03.787,16,Shot,767,Utah Royals FC,5021,Kelley O'Hara,0.13373406,100,Saved
7445,00:29:22.880,16,Shot,767,Utah Royals FC,4979,Katrina Gorry,0.09075868,98,Off T
7445,00:37:12.787,16,Shot,759,Washington Spirit,4940,Andi Sullivan,0.40802,101,Wayward
7445,00:37:22.840,16,Shot,759,Washington Spirit,4940,Andi Sullivan,0.011869242,100,Saved
7445,00:38:34.867,16,Shot,759,Washington Spirit,4964,Ashley Hatch,0.3872579,98,Off T
7445,00:45:15.347,16,Shot,759,Washington Spirit,5022,Francisca Ordega,0.05385764,100,Saved
7445,00:45:43.400,16,Shot,759,Washington Spirit,5032,Cali Farquharson,0.02424857,98,Off T
7445,00:48:10.347,16,Shot,759,Washington Spirit,4940,Andi Sullivan,0.029251963,96,Blocked
7445,00:48:34.187,16,Shot,759,Washington Spirit,4951,Rebecca Quinn,0.08299579,98,Off T
7456,00:00:49.787,16,Shot,766,North Carolina Courage,5084,Denise O'Sullivan,0.051794928,100,Saved
7456,00:05:34.267,16,Shot,763,Sky Blue FC,4986,Shea Groom,0.054680392,100,Saved
7456,00:06:17.827,16,Shot,763,Sky Blue FC,5097,Carli Lloyd,0.052858192,96,Blocked
7456,00:06:19.047,16,Shot,763,Sky Blue FC,4982,Katlyn Johnson,0.47313207,98,Off T
7456,00:07:09.067,16,Shot,763,Sky Blue FC,4982,Katlyn Johnson,0.014909261,98,Off T
7456,00:12:27.947,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.31375325,98,Off T
7456,00:13:32.907,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.08471247,100,Saved
7456,00:15:39.427,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.17017628,97,Goal
7456,00:18:33.267,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.060632598,98,Off T
7456,00:19:50.987,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.07657921,96,Blocked
7456,00:21:56.307,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.005611247,96,Blocked
